personId,name,birthYear,deathYear
34901,Joanna Lumley,1946,
18870,Ned Glass,1906,1984
4096,Naomi Stevens,1926,
2567,Peter van Eyck,1911,1969
75835,Ronaldo Nacionales,,
1338420,Joe Slaughter,1980,
77764,Saskia Burmeister,1985,
13663,Robert Shaye,1939,
16167,John Louie,1970,
975306,Edward Hearn,1888,1963
39782,Paul L. Smith,1939,
35013,David Oyelowo,1976,
7506,Irwin Allen,1916,1991
6701,Norbert Weisser,1946,
106775,Liam O'Brien,1976,
92557,"John P. Navin, Jr.",1968,
4429,Jim Jarmusch,1953,
97916,Keith Wayne,1945,1995
110246,Jack Kyle,1968,
880,Ben Affleck,1972,
77885,Blayne Weaver,1976,
197872,Joshua Fardon,1965,
10128,William Lee Scott,1973,
56753,Maureen Teefy,1953,
8392,Pascal Chaumeil,,
16856,Gabriel Macht,1972,
130958,Sonakshi Sinha,1987,
55119,Alejandro Jodorowsky,1929,
122339,Alex Moore,1981,
72408,Clarence Felder,1938,
27798,Marilyn Burns,1949,2014
15153,Wendell Wellman,1944,
51963,Michael O’Hare,1952,
2933,Reginald Barlow,1866,1943
113610,Thomas Gilou,,
46100,John Lehne,1925,2007
80611,Cassi Davis,1964,
89821,Dimitri Leonidas,1987,
163773,Stephanie Seymour,1968,
150810,Justin Bieber,1994,
2651,Edward Binns,1916,1990
239574,Eugenio Derbez,2011,
2414,Artus de Penguern,1957,2013
87015,Eduard Fernández,1964,
86540,Joan Roberts,1952,
6699,Krzysztof Luft,1958,
94126,Lara Shapiro,,
1247,Matthew Goode,1978,
1927,Blake Edwards,1922,2010
6264,Udo Samel,1953,
42705,Justine Waddell,1976,
1547,Bela Lugosi,1882,1956
66554,Kadeem Hardison,1965,
146510,Chris Brochu,1989,
3282,Sara Gilbert,1975,
134000,Gary Clarke,1936,
35268,Frank Paur,,
15760,Josh Peck,1986,
131045,Rudolph Anders,1895,1987
8489,Phillip Alford,1948,
4074,Ian MacDonald,1914,1978
1241458,Misa Uehara,1983,
32375,Mario Monicelli,1915,2010
18844,John Madden,1949,
21737,Marc Rothemund,,
95125,David Lodge,1921,2003
175965,Glynn Edwards,1931,
206719,Andrew Knight,,
8684,Dan Bradley,,
228173,Jaye Davidson,1968,
209658,Desmond Barrit,1944,
1193310,Cheney Chen,1990,
19540,Peter Cullen,1941,
12445,Sue Lyon,1946,
209,Jane Adams,1965,
2536,Michael Parks,1940,
15086,Nicolas Bro,1972,
5207,Marlon Kittel,1983,
129314,Al Mulock,1925,
74688,Keke Palmer,1993,
66074,Bryan Bertino,1977,
78452,Gina Carano,1982,
47457,Cassie Yates,1951,
68642,Mildred Dunnock,1901,1991
1104568,Sylvia Jefferies,1969,
6111,Mike Figgis,1948,
132476,Riccardo Billi,1906,1982
40938,Romane Bohringer,1973,
70165,Gérard Lanvin,1950,
6931,Martin Gabel,1912,1986
691,Amrish Puri,1932,2005
14372,Donald Wolfit,1902,1968
74928,Morgan Alling,1968,
951459,Lord Tim Hudson,1940,
95136,David Henrie,1989,
6047,Jeffrey Nachmanoff,,
62123,David Moscow,1974,
48778,Bjarne Mädel,1968,
20373,Arielle Kebbel,1985,
47504,Estelle Winwood,1883,1984
91024,Patti Deutsch,1945,
47893,Gary Nelson,,
34745,Jimmy Durante,1893,1980
9626,Rip Torn,1931,
11864,Ryan Phillippe,1974,
8225,Barry Foster,1927,2002
52761,Igor Jijikine,1965,
32391,Tresa Hughes,1929,2011
84075,Demetri Martin,1973,
57574,Shauna Macdonald,1981,
8686,Sacha Gervasi,,
15799,Lenny Von Dohlen,1958,
78729,Nathan Lane,1956,
42515,Cyia Batten,1972,
148635,Todd Susman,1947,
19639,André Hunebelle,,
961740,Johanna Stein,1967,
17259,Ashley Artus,1971,
68609,Solange Knowles,1986,
1113116,Andrés Muschietti,,
45418,Darryl Stephens,1974,
1017521,Kelly Brown,1928,1981
130231,Brian Stokes Mitchell,1957,
32645,Marianne Sägebrecht,1945,
5402,Giulietta Masina,1921,1994
13251,Tatsuya Mihashi,1923,2004
14064,Norman Fell,1924,1998
64949,Phil Nibbelink,,
1075108,Friederike Becht,1986,
75528,Kaitlin Hopkins,1964,
227439,Don Hall,,
80719,Cheryl Chase,1958,
18596,Taylor Hackford,1944,
66719,Felix Chong,1968,
142995,Patrick Huard,1969,
11854,Ian Charleson,1949,1990
142694,Jonathan Demurger,1988,
1046348,Maggie Elizabeth Jones,2003,
63585,Andy On,1976,
59283,Dan Byrd,1985,
83813,Thierry Neuvic,1970,
62721,Andrew Douglas,,
27812,Monique Mercure,1930,
152302,Alexa Nikolas,1992,
20092,Marina Malota,1987,
543159,Luodan Wang,1984,
116131,Ryan Sheckler,1989,
159753,Anita Morris,1943,1994
1639,Emily Watson,1967,
14884,Michael Constantine,1927,
53684,Robert Smigel,1960,
29237,Leo Bill,1980,
4890,Brian Tarantina,1959,
5281,Spike Lee,1957,
74492,Gino Conforti,1932,
3059,Pippa Grandison,1970,
57383,Paul Brickman,,
59153,Robin Givens,1964,
62547,Susanna Thompson,1958,
50968,Carlos Rivas,1928,2003
1524,Harold Ramis,1944,2014
48,Sean Bean,1959,
71943,Reggie Rock Bythewood,1965,
47989,Michael Barrymore,1952,
166594,David Newsom,1962,
124602,William Traylor,1930,1989
37505,Silvia Pinal,1931,
1819,Robin Curtis,1956,
8693,Jude Ciccolella,1947,
1052106,Louis Tomlinson,1991,
32250,Sean Ellis,,
1251581,Kim Soo-Hyun,1988,
48962,Tom Conway,1904,1967
103079,Ann Robinson,1935,
24832,Daniel Prévost,1939,
37710,Peter Hyams,1943,
24462,Gisèle Casadesus,1914,
41219,Christine Belford,1949,
51572,Aaron Norris,1951,
129228,Candace Kroslak,1978,
79072,Kevin Durand,1974,
11916,Liv Ullmann,1938,
69899,Zachary Levi,1980,
35318,Ken Annakin,1914,2009
67367,Rian Johnson,1973,
14597,Gaspar Noé,1963,
112288,Lucille Soong,1938,
106911,James Black,1962,
42165,Martha Hackett,1961,
11500,Butterfly McQueen,1911,1995
65829,Wood Harris,1969,
14579,Emile Meyer,1910,1987
60507,Al Shearer,1977,
82105,Maggie Moore,1851,1926
1216606,Gugu Mbatha-Raw,1983,
646,Daniel Travis,1968,
5725,Goran Višnjić,1972,
1933,George Peppard,1928,1994
78942,Angus Lennie,1930,
53056,Shareeka Epps,1989,
158733,Timothy Gibbs,1967,
4068,Gary Cooper,1901,1961
53276,Galt Niederhoffer,,
56147,Paul Brizzi,1951,
24903,Claude Rich,1929,
180625,Alonzo Mourning,1970,
29775,Bobby Hosea,1955,
17068,Jessica Schwarz,1977,
1223726,Robbie Amell,1988,
77117,Angus T. Jones,1993,
14518,Ray Collins,1889,1965
1681,Tesshō Genda,1948,
93892,Masatō Ibu,1949,
1230,John Goodman,1952,
65765,Rocco Sisto,1953,
10776,Elizabeth Wilson,1921,
2649,Philip Coolidge,1908,1967
193,Gene Hackman,1930,
172280,Elsa Raven,1935,
16619,Mr. T,1952,
61983,Jason Marsden,1975,
1961,Claude Pinoteau,1925,2012
15566,Sharon Leal,1972,
18999,J.K. Simmons,1955,
1328,Sean Astin,1971,
5501,Gary Fleder,1965,
119893,Mark Arnold,1957,
82455,Nerea Camacho,1996,
4818,Roberto Benigni,1952,
4256,Christopher Murney,1943,
90364,Enuka Okuma,1976,
78866,John H. Lee,,
25134,Shane Rangi,1969,
145295,Christel Pedrinelli,1979,
55907,Lucy Gutteridge,1956,
13364,Julie Cox,1973,
3035,Jerry O'Connell,1974,
42000,Jane Carr,1909,1957
14027,Paulette Goddard,1910,1990
105685,Giovanna Mezzogiorno,1974,
613,Sumi Shimamoto,1954,
150055,Glenndon Chatman,1986,
18750,Annabella Sciorra,1960,
131006,Sam Trammell,1971,
7053,Gregor Fisher,1953,
60024,Liz Friedlander,,
40333,Satoshi Kon,1963,2010
112062,Wu Chun,1979,
963227,Drake Kemper,1991,
3369,Lumsden Hare,1874,1964
10196,Joseph Furst,1916,2005
3269,Franc D'Ambrosio,1962,
56205,Atom Egoyan,1960,
26787,Fennie Yuen,1970,
500427,Hannibal Buress,1983,
69574,Lexa Doig,1973,
57116,David Johansen,1950,
47333,John Wells,1956,
25414,Jody Thompson,1976,
67601,Lucas Grabeel,1984,
34544,Joshua Harto,1979,
1299358,Soo Ae,1980,
985275,Christian Rub,1886,1956
116474,Kevin Alejandro,1976,
129420,Olivia Birkelund,1963,
118946,Brian Backer,1956,
140909,Zak Knutson,1974,
97548,Lara Cox,1978,
88949,Mark Harelik,1951,
104504,John Aprea,1941,
74396,Tomas Alfredson,1965,
65728,Scott Michael Campbell,1971,
28098,Rhiana Griffith,1985,
62761,Shawn Pyfrom,1986,
78431,Ben Feldman,1980,
83948,Rukiya Bernard,1983,
1074060,Erik Madsen,1975,
11085,Anthony Edwards,1962,
69405,Brian Krause,1969,
33479,Henry Beckman,1921,2008
30554,Ken Curtis,1916,1991
21216,Kim Delaney,1958,
3640,Larry Gates,1915,1996
9900,George Pastell,1923,1976
4003,Christine Ebersole,1953,
11784,Tom Atkins,1935,
26295,Sandra Thigpen,1968,
119248,Daniel Sharman,1986,
2888,Will Smith,1968,
2059,Adam Baldwin,1962,
145245,Caitlin Stasey,1990,
962137,Derek Boyer,1969,
14299,Dame May Whitty,1865,1948
108,Peter Jackson,1961,
534231,LisaGay Hamilton,1964,
42617,Antonia Bird,,
105659,Alicia Lagano,1979,
20113,Claude Dauphin,1903,1978
95501,Yasujirō Ozu,1903,1963
19117,Emmanuelle Devos,1964,
11786,Charles Cyphers,1939,
9146,Lisa Barbuscia,1971,
33409,Mabel Rivera,1952,
177214,Page Kennedy,1976,
5471,Naveen Andrews,1969,
928146,David Wnendt,,
167293,Rae Ritke,1969,
2011,Ben Alexander,1911,1969
31718,Frank Middlemass,1919,2006
174857,Janet DeMay,1957,
132181,Asia Luna Mohmand,1999,
930629,Jamie Travis,,
106182,Joanna Lee,1931,
586935,Quinton Jackson,1978,
122449,Steve James,,
4300,Ricky Nelson,1940,1985
126882,Declan O'Brien,,
8541,Jason Barry,1972,
75836,Markian Saray,,
13475,Patricia Quinn,1944,
4755,David R. Ellis,1952,2013
85207,Jerry Shea,1892,1947
994272,Alex McAvoy,1928,2005
56033,Enzo Barboni,1922,2010
4689,Bronson Pinchot,1959,
74251,Sasha Grey,1988,
25654,Julianna Margulies,1966,
61113,Jerry Lambert,1957,
30206,Ted Oliver,1892,1957
19729,Katharine Houghton,1945,
37431,John Novak,1955,
3055,David Mackenzie,1966,
89819,Zachary Gordon,1998,
26056,Anthony Simcoe,1969,
14965,Claire Trevor,1910,2000
1366,Sala Baker,1976,
53819,Grégoire Aslan,1908,1982
7312,Angela Robinson,1971,
5920,Michael Riley,1962,
118362,Jillian Murray,1984,
180649,Tom Dreesen,1939,
971726,Ana Ularu,1985,
63493,Alexander Polinsky,1974,
109947,John J. Fox,1924,1984
4442,Ryan Donowho,1980,
100263,Jill Andre,1935,
139834,Gemma Atkinson,1984,
4069,Katy Jurado,1924,2002
956865,Samuel Garland,1998,
9878,Lois Maxwell,1927,2007
93991,Soi Cheang,,
153941,Jim Mapp,1924,2005
120473,Brick Sullivan,1899,1959
80278,Rebecca Rigg,1967,
45566,Roger Bart,1962,
76130,Brian Bonsall,1981,
12708,Peter Billingsley,1971,
103352,Richard Riddell,1984,
64454,Ju-bong Gi,1955,
55198,James Daughton,1950,
32915,Lara Wendel,1965,
211958,Robert Lawrenson,1971,
1312327,Bill Laimbeer,1957,
4356,Patrice Wymore,1926,
74575,Robert Dahey,1971,
11213,Pam Ferris,1948,
18708,Courtney Gains,1965,
142374,Sharon Morris,1971,
2876,Matt Dillon,1964,
1620,Michelle Yeoh,1962,
142294,Jason Butler Harner,1970,
251,Robert Beatty,1909,1992
78141,Grant Show,1962,
33183,David Bowers,,
8265,John Michael Higgins,1963,
58787,Giannina Facio,1955,
77955,Yuki Matsuzaki,1981,
94492,Duncan Regehr,1952,
53928,Shondrella Avery,1971,
1187106,Amber Stevens,1986,
52366,Andrew Bryniarski,1969,
30319,Tom Payne,1982,
58502,Natalie Dormer,1982,
139874,Hype Williams,,
82639,Ophelia Lovibond,1986,
19189,Elizabeth Berkley,1972,
8655,R. Lee Ermey,1944,
5131,Diane Salinger,1951,
4073,Harry Morgan,1915,2011
57593,Ernie Dingo,1956,
85643,Borivoje Todorović,1930,2014
35642,Ken'ichi Endô,1961,
120650,Faith Minton,1957,
41250,Dick Sargent,1930,1994
63378,Carl Miller,1893,1979
29092,Bryan Brown,1947,
14501,Peter Ustinov,1921,2004
151246,Nicole Scherzinger,1978,
188311,Eric Ladin,1978,
25787,Ava Gardner,1922,1990
41750,Sheldon Leonard,1907,1997
8223,Jon Finch,1941,
82779,Vito Scotti,1918,1996
21398,Maxine Bahns,1971,
100409,Eduardo Fajardo,1924,
13473,Barry Bostwick,1945,
21175,Michel Blanc,1952,
1905,Vincent Price,1911,1993
33336,Gina Holden,1975,
153260,Hazel Boyne,1883,1966
129014,Dhaffer L'Abidine,1972,
1017,Sonja Richter,1974,
73460,Saul Dibb,,
213596,Clemens Schick,1972,
75039,Crispin Freeman,1972,
89834,Barry Kelley,1908,1991
93913,Frank Rautenbach,1972,
1540,Robin Duke,1954,
40922,Steve Carlson,1955,
587167,Philip Einstein Lipski,,
37917,Kristen Stewart,1990,
69371,Jean-Marc Vallée,1963,
56441,Sheila Tousey,1960,
205976,Kelsey Chow,1991,
217272,Brooke Hogan,1988,
7881,Jill Culton,,
2051,María Conchita Alonso,1957,
69089,Alexander Bulkley,,
101784,Meshach Taylor,1947,
78317,Bob Bergen,1964,
183073,Angela Trimbur,1981,
54327,Anna Mouglalis,1978,
63208,Tommy Chong,1938,
157865,Karen Maruyama,1958,
62417,Richard Ng,1939,
89784,Phyllis Diller,1917,2012
64815,Robert Iscove,1947,
77147,John Erick Dowdle,,
108232,Marguerite Chapman,1918,1999
172559,Elizabeth Hoffman,1927,
1016168,Lily James,1989,
7805,Wotan Wilke Möhring,1967,
4301,Angie Dickinson,1931,
38583,Ivan Sergei,1971,
2922,Boris Karloff,1887,1969
88084,Luis Prieto,,
3041,Marshall Bell,1942,
73359,Karen Taylor,1976,
100461,Nicholas Worth,1937,2007
84815,Josh Cooke,1979,
10395,Jon Poll,,
82282,Peter Zizzo,1966,
1011102,Jesse Lee Soffer,1984,
124097,James Deen,1986,
37627,Dany Boon,1966,
109402,Rob Epstein,1955,
112080,Shawna Waldron,1982,
12852,Barry Corbin,1940,
220829,Angry Anderson,1947,
13280,Yui Natsukawa,1968,
83814,Steve Evets,1959,
12274,Georges Poujouly,1940,2000
3910,Frances McDormand,1957,
1973,Bernard Giraudeau,1947,2010
48810,Scott Paulin,1950,
72757,Steve McQueen,1969,
70902,David Jason,1940,
6777,Moe Howard,1897,1975
166940,Cole Evan Weiss,1989,
12310,Warren Stevens,1919,2012
134184,Leehom Wang,1976,
12482,Sonja Smits,1958,
17270,Allison Miller,1985,
67422,Peter Jordan,1967,
65424,Rica Matsumoto,1968,
6485,Busta Rhymes,1972,
134180,Alyssa Diaz,1985,
8986,James Rebhorn,1948,2014
111767,Sarah Natochenny,1987,
14702,Cathy Moriarty,1960,
87777,William Gregory Lee,1973,
21731,Michael McKean,1947,
121354,Kaye Ballard,1926,
1205,Richard Gere,1949,
34285,William Frawley,1887,1966
777,Judge Reinhold,1957,
84028,Yû Aoi,1985,
42710,Keegan Connor Tracy,1971,
41998,Gordon Jackson,1923,1990
1853,Thierry van Werveke,1958,2009
628,Isao Takahata,1935,
7631,Stella Stevens,1936,
1865,Hark Bohm,1939,
69500,Lou Adler,1933,
2440,Bill Nighy,1949,
85157,Mark Mitchell,1954,
172664,Rondi Reed,1952,
5915,Jaime King,1979,
81698,Michael Bunin,1970,
142726,Jane Kean,1924,
18847,Irene Papas,1926,
27319,Christoph Waltz,1956,
131612,Charles Irwin,1887,1969
10808,Stephen Norrington,,
99803,Stormy Daniels,1979,
147472,Alan Doyle,1969,
725,Jerry Orbach,1935,2004
18793,Kieran Culkin,1982,
38899,László Szabó,1936,
240240,Leila Hatami,1972,
89402,Bas Rutten,1965,
32277,Geoff Murphy,1946,
8184,Mary Kate Schellhardt,1978,
15812,Roger Allers,,
73349,Hugh Gillin,1925,2004
82055,Junko Takeuchi,1972,
582285,Steinunn Ólína Þorsteinsdóttir,1969,
32286,Patrick Kilpatrick,1949,
27449,Emilio Martínez Lázaro,,
9236,Giorgio Cantarini,1992,
35157,Jane Wiedlin,1958,
29700,David Winters,1939,
6018,Daniel Duval,1944,2013
153078,Paul Daneman,1925,2001
46593,Emile Hirsch,1985,
52483,Rus Blackwell,1963,
10463,Michael Billington,1941,2005
64358,Dan Chupong,1981,
2561,Victor Argo,1934,2004
76126,T.I.,1980,
206334,Scott Krinsky,1968,
102661,Diane Clare,1938,
87295,Richard Grieco,1965,
25872,Laura Harris,1976,
2680,Donnie Wahlberg,1969,
141551,Richard Lumsden,1965,
8731,Ian Hunter,1900,1975
68635,Salvatore Cascio,1979,
13389,Charlie Korsmo,1978,
9273,Amy Adams,1974,
25382,Megalyn Echikunwoke,1983,
147,Michael Madsen,1957,
151254,Chelsea Handler,1975,
3134,Tamlyn Tomita,1966,
132388,Kayden Kross,1985,
66152,Takehiro Murata,1960,
150,RZA,1969,
47734,Paul Nicholls,1979,
229568,Lisa Azuelos,1965,
589521,Pierre Tornade,1930,2012
26483,Valerie Perrine,1943,
91351,Sarah Hyland,1990,
127135,Robert Grubb,1950,
29710,Bess Armstrong,1953,
14552,Gary Springer,1959,
116645,Harry Towb,1925,2009
184180,Cam Neely,1965,
183812,Jason O'Mara,1972,
156768,Dana Gladstone,1945,
1075122,Yaron Zilberman,,
58423,Richard Jaeckel,1926,1997
74930,Hayes MacArthur,1977,
58661,Richard Mulligan,1932,2000
2041,Dr. Dre,1965,
132381,Tori Black,1988,
591,Brion James,1945,1999
135131,Hiroyuki Nagato,1934,2011
14415,Julie Hagerty,1955,
84833,Zach Cregger,1981,
59361,Sarah Vowell,1969,
236327,Ken Hudson Campbell,1962,
254741,Constance Marks,,
93615,Angell Conwell,1983,
569144,Frank McClure,1893,1960
1346009,Andrew Amphlett,1993,
1223718,Rizwan Manji,1974,
940,John Shrapnel,1942,
15863,Don S. Davis,1942,2008
82537,Søren Malling,1964,
41229,Meg Foster,1948,
12699,Jean Shepherd,1921,1999
65362,Holliston Coleman,1992,
40250,Paul Dinello,1962,
161976,James Logan,1928,2001
54918,Vincent Elbaz,1971,
19,Allison Janney,1959,
20633,Aaron Jackson,1973,
1086222,Bruno Gunn,1968,
1030204,Berto Colon,1973,
54023,Yangzom Brauen,1980,
56385,Grant Bowler,1968,
1304317,Abhishek Varman,,
3015,Dolph Sweet,1920,1985
6574,Clancy Brown,1959,
93505,Giuseppe Cristiano,1990,
87108,Dayton Callie,1956,
14886,Craig Bierko,1964,
64351,Eloy Casados,1949,
1057048,Michael Ford-FitzGerald,1979,
95979,Louise Stratten,1968,
19754,Tony Cox,1958,
72060,Herbert Mundin,1898,1939
114372,Danielle Campbell,1995,
101479,Jean Willes,1923,1989
56618,Brian Murray,1937,
18981,Amanda Bearse,1958,
197315,Aubrey Graham,1986,
99681,Robert Axelrod,1949,
10225,Geoffrey Holder,1930,
60393,Forrest Landis,1994,
4070,Grace Kelly,1929,1982
22343,Carola Braunbock,1924,1978
130063,Victoria Horne,1911,2003
87463,Jimmy Page,1944,
60292,Gary Hudson,1956,
1958,Claude Brasseur,1936,
198927,Sarah Drew,1980,
14689,Virginia Weidler,1926,1968
140164,Gary Waldhorn,1943,
1189309,Roman Filippov,1936,1992
74385,Henrik Dahl,1964,
17051,James Franco,1978,
5937,Kari Matchett,1970,
41561,Kenneth Choi,1971,
64929,Jack Gilford,1908,1990
78017,Sandra Nelson,1962,
14786,John Mitchum,1919,2001
11619,Jeffrey Zubernis,1987,
72005,Christian Vincent,1955,
242238,William Pawley,1905,1952
3229,Arliss Howard,1954,
226370,Bradley Steven Perry,1998,
57147,Paul Hogan,1939,
56343,Michael Arias,1968,
59012,David V. Thomas,1987,
11510,Macaulay Culkin,1980,
67949,Sonny Bono,1935,1998
135142,Raz Degan,1968,
85386,Irina Björklund,1973,
96376,Thierry Hancisse,1962,
16834,Allen Coulter,,
54682,Neva Patterson,1920,2010
9762,Jean Sorel,1934,
11153,James Denton,1963,
66226,Buddy Van Horn,1929,
77799,Shedrack Anderson III,1977,
6666,Gunnar Olsson,1904,1983
12764,Gabriel Thomson,1986,
59360,Spencer Fox,1993,
41694,Roger Ebert,1942,2013
10257,Katharina Thalbach,1954,
9777,Cuba Gooding Jr.,1968,
174462,Lara Jill Miller,1967,
27226,Patrick Lussier,,
205267,Jareb Dauplaise,1979,
51600,Clare Kilner,,
10099,Park Chan-wook,1963,
12716,Leslie Carlson,1933,2014
21708,Tomás Milián,1932,
16168,Don Steele,1936,1997
228032,Maria Paula,1970,
86612,Anne Dorval,1960,
45924,Ian James Corlett,1962,
22126,Jessica Cauffiel,1976,
129937,Hélène Cattet,,
127387,Yuri Lowenthal,1971,
66739,Jonathan Liebesman,1976,
8254,Edmond O'Brien,1915,1985
1224744,Louisa Lytton,1989,
7277,Georges Wilson,1921,2010
21047,Jonathan Sadowski,1979,
76490,Myleene Klass,1978,
97430,Joe Absolom,1978,
1678,Mitsuo Iwata,1967,
15070,Ken Foree,1946,
40041,John Alderton,1940,
13852,Virginia Cherrill,1908,1996
87079,Jaleel White,1976,
1235705,Danny Kamin,1947,
76313,Daniella Monet,1989,
19497,Armando Riesco,1977,
61789,Johan Earl,,
1119287,Misha Hamilton,1987,
1128970,Pauline Burlet,1996,
1018707,Bai Bing,1986,
930567,Enrico Casarosa,,
43902,Erik Palladino,1968,
119953,Gabe Ibáñez,,
10073,Karin Dor,1938,
6355,Roy Scheider,1932,2008
35137,Josiane Balasko,1950,
16250,Denis Moschitto,1977,
27393,Dudley Sutton,1933,
3291,Hugh Grant,1960,
57521,Steve Beck,,
18307,Daniel Dae Kim,1968,
37948,Brad Anderson,,
8854,Bill Cobbs,1934,
124875,Emory Parnell,1892,1979
31140,Mary Stuart Masterson,1966,
66155,Hiroshi Abe,1964,
126932,Elisabeth Röhm,1973,
60079,Eileen April Boylan,1987,
44649,Violante Placido,1976,
81133,Amy Acker,1976,
12791,Hugh Dancy,1975,
55089,Evan Peters,1987,
17693,Sarah Parish,1968,
77328,Bruce Dickinson,1958,
47779,Pasquale Aleardi,1971,
139835,Joshua Bowman,1988,
65404,Christopher Stone,1942,1995
15376,Brad William Henke,1966,
81418,Karine Vanasse,1983,
14509,Frederick Worlock,1886,1973
33337,Eric Johnson,1979,
28634,Steve Sandvoss,1980,
15482,Aurélien Recoing,1958,
72450,Bob Saget,1956,
21397,Dennis Rodman,1961,
70036,Claude Jarman Jr.,1934,
64775,Robert Vito,1987,
7635,Eric Shea,1960,
7119,Jerzy Nowak,1923,2013
12002,Tullio Carminati,1894,1971
575501,Yngve Nordwall,1908,1994
41262,Don Calfa,1939,
54170,Jérôme Commandeur,1976,
203772,Teddy Geiger,1988,
115700,Takumi Saito,1981,
18340,Massimo Girotti,1918,2003
20327,Tarô Suwa,1954,
26557,Ferdy Mayne,1916,1998
22490,Matt Lattanzi,1959,
52699,Danny Mann,1951,
27822,David Ryall,1935,
169337,Katherine LaNasa,1966,
6914,Scott Wilson,1942,
8897,Michael Tucci,1946,
74929,Madison Pettis,1998,
49353,Jack Dodson,1931,1994
8475,Anatoliy Solonitsyn,1934,1982
51521,Robert Greenwald,1945,
126837,Michael A. Nickles,1968,
3672,Peggy Ashcroft,1907,1991
1255,David Mamet,1947,
65743,Jacob Young,1979,
57685,Ray Allen,1975,
11617,Mischa Barton,1986,
4738,Connor Paolo,1990,
52063,Al Cliver,1951,
51330,Terry Bradshaw,1948,
143453,Edwin Rand,1911,1993
448,Hilary Swank,1974,
78901,Kurt Kreuger,1916,2006
153545,Lisa Gerritsen,1957,
78,Fritz Rasp,1891,1976
15900,Paul Dooley,1928,
1033719,Vincent Grashaw,1981,
388960,Nick Stewart,1910,2000
88460,Anna Lee,1913,2004
1142,Philippe Volter,1959,2005
63735,Misti Traya,1981,
23659,Will Ferrell,1967,
27889,Stephan Elliott,1964,
30242,Alma Kruger,1871,1960
39171,Andrea Bogart,1977,
74494,Victor Alfieri,1971,
76232,Madhuri Dixit,1967,
1063900,Josh Oreck,,
223806,Xan Cassavetes,1965,
156666,Jules Sylvester,1950,
1046863, Lee Hee-joon,1979,
1010349,Adrienne McQueen,1983,
1233560,Trevor Donovan,1978,
94889,Joanna Moore,1934,1997
107398,Stuart Bunce,1971,
34597,Kevin McCarthy,1914,2010
77174,Ron Lester,1970,
3855,Per Oscarsson,1927,2010
34676,Roger Carel,1927,
47723,Ronni Ancona,1968,
64743,Adam Marcus,,
33262,Stuart Greer,1959,
84850,Justin Mentell,1982,2010
33433,Scott Hicks,1953,
66536,Jack Carpenter,1984,
230073,Élie Kakou,1960,1999
76944,Maxine Peake,1974,
73391,Frédéric Berthe,,
131771,Kirby Bliss Blanton,1990,
51812,Nicol Williamson,1936,2011
17353,Matthew Marsh,1954,
135113,André Øvredal,,
4720,Kanye West,1977,
32029,Bill Sage,1962,
145119,Lise Lamétrie,1955,
100975,George Pelling,1914,2008
1074888,Jacob Artist,1992,
5176,Sam McMurray,1952,
54527,Luis Berdejo,,
76882,Cy Endfield,1914,1995
1159663,Jon Burton,,
2549,Barnard Hughes,1915,2006
164669,Rik Colitti,1934,2010
87833,Tony Ramos,1948,
543842,David Guy Levy,,
16828,Chris Evans,1981,
109560,Gabourey Sidibe,1983,
29524,Rand Ravich,,
158698,April Lerman,1969,
1855,Leonard Lansink,1956,
86310,Connie Britton,1967,
20937,Robert Fuest,1927,2012
80676,Jordan Nagai,2000,
17871,John Hamburg,1970,
41965,Sylvester Groth,1958,
30511,Brandon De Wilde,1942,1972
130598,Fan Siu-Wong,1973,
1158832,Chasty Ballesteros,1981,
31209,Ludwig Stössel,1883,1973
34611,Howard Zieff,1927,2009
143593,Xavier Dolan,1989,
19439,Henry Gibson,1935,2009
101781,James Murtaugh,1942,
2229,Catherine Keener,1959,
59032,Isabelle Candelier,1963,
934281,Alex Wolff,1997,
1679,Nozomu Sasaki,1967,
58771,Katie Finneran,1971,
56194,Paolo Sorrentino,1970,
52938,Vanessa Lengies,1985,
144370,Anne O'Neal,1893,1971
57214,Prachya Pinkaew,1962,
136345,Sean Byrne,,
1015836,Eric Etebari,1969,
14132,Nicolas Roeg,1928,
25004,Shin Ha-kyun,1974,
61852,Nicholas Gonzalez,1976,
63911,Iain Cuthbertson,1930,2009
3463,Roy Kinnear,1934,1988
44739,Ljubomir Kerekeš,1960,
62912,Hrothgar Mathews,1964,
145442,Pierre Trabaud,1922,2005
20973,Louis Guss,1918,
5121,Meltem Cumbul,1970,
19178,Dick Shawn,1923,1987
5026,Akira Kurosawa,1910,1998
69645,Kjell Bergqvist,1953,
5419,Saïd Taghmaoui,1973,
74333,Jonny Greenwood,1971,
956838,John Patton Jr.,1930,2005
1581,Mary McDonnell,1952,
935241,Alice Belaïdi,1987,
17178,Patrick Wilson,1973,
6547,Pierre Boulanger,1987,
141034,Billy Magnussen,1985,
53260,Adriane Lenox,1956,
10489,Jack McGee,1949,
117557,Sara Crowe,1966,
87317,Nikki Cox,1978,
7853,Rodney A. Grant,1959,
160947,Morgan Upton,1930,1991
112637,Veronika Hadrava,1976,
20668,Bernard Blancan,1958,
935,Connie Nielsen,1965,
1024546,Leland Harris,1945,
21749,Jörg Hube,1943,2009
1270862,Darcel White Moreno,1985,
14966,Andy Devine,1905,1977
6719,Ray Wise,1947,
57093,Stephen Spinella,1956,
103551,Sean Schemmel,1968,
9378,Anthony Ray Parker,1958,
43432,Tane McClure,1958,
